uid,memory_key,memory_value,scope,version,last_seen,note
u0097,meeting_minutes_format,其实 【不超过200字】 😅,short,v2,2026/06/07 03:44:00,用户纠正
u0373,phone, 纯文本 ENDEND,default,v1,2026-06-07 03:45:00,仅本次
u0586,emoji_policy,help: 三段式：背景、决定、待办 [draft],default,v3,2026/06/07 03:46:00,需人工复查
u0473,email,其实　user@example.com [draft],short,v5,2026-06-07T03:47:00+08:00,仅本次
u0030,driver_update_entry,稍等　bullet 列表 #todo,long,v4,2026-06-07T03:48:00,用户纠正
u0374,meeting_minutes_format,麻烦  user@example.com <!-- cached -->,knowledge,v2,2026-06-07T03:49:00+08:00,旧偏好
u0607,phone,其实 仅本地知识库 #todo,long,v1,2026/06/07 03:50:00,用户纠正
u0572,answer_style,其实 祥细、带数据表格 @@@,long,v0,2026/06/07 03:51,仅本次
u0522,emoji_policy,help:  系统更新 😅,knowledge,v2,2026-06-07T03:52:00,需人工复查
u0713,email,help: 允许少量 emoji,short,v3,2026-06-07 03:53:00,错误写入，应移除
u0676,email,麻烦  先结论后步骤！！！,knowledge,v5,2026-06-07 03:54:00,仅本次
u0210,output_style,嗯 默认允许！！！,knowledge,v0,2026/06/07 03:55,仅本次
u0767,answer_style,就是 ```user@example.com```！！！,default,v3,2026-06-07T03:56:00,旧偏好
u0503,output_style,然后然后 13900001111 ～,long,v0,2026年06月07日 03:57,仅本次
u0015,output_style,[ASR]  系统更新,default,v4,2026/06/07 03:58:00,错误写入，应移除
u0467,email,稍等 详细、带数据表格 😅,long,v1,2026-06-07T03:59:00+08:00,错误写入，应移除
u0365,privacy_policy,[ASR] 详细、带数据表格 😅,default,v4,2026-06-07T04:00:00,错误写入，应移除
u0294,output_style,"其实　13900001111
stdout: OK [draft]",default,v1,2026-06-07T04:01:00+08:00,需人工复查
u0024,emoji_policy,我想想　<p>不保存测试手机号</p> 电话 13688889999 ENDEND,short,v2,2026-06-07T04:02:00+08:00,需人工复查
u0086,search_scope,呃 三段式：背景、决定、待办 😅,knowledge,v0,2026年06月07日 04:03,仅本次
u0689,privacy_policy,我想想 先结论后步骤……,short,v4,2026/06/07 04:04:00,需人工复查
u0247,privacy_policy,[ASR]  详细、带数据表格……,short,v1,2026-06-07 04:05:00,旧偏好
u0682,driver_update_entry,其实　办公软件/模板 <!-- cached -->,short,v2,2026/06/07 04:06,错误写入，应移除
u0629,driver_update_entry,稍等 <p>驱动管理器</p>……,long,v1,2026-06-07T04:07:00,旧偏好
u0079,privacy_policy,就是 三段式：背景、决定、待办 😅,knowledge,v3,2026-06-07T04:08:00+08:00,错误写入，应移除
u0285,driver_update_entry,那个 默认允许 ～,default,v2,2026-06-07T04:09:00+08:00,错误写入，应移除
u0478,answer_style,"help: 麒麟系统/驱动
stdout: OK <!-- cached -->",long,v5,2026/06/07 04:10:00,旧偏好
u0278,output_style,就是 麒麟系统/驱动！！！,short,v0,2026/06/07 04:11,仅本次
u0530,phone,嗯 短句回复 😅,short,v3,2026/06/07 04:12,错误写入，应移除
u0644,privacy_policy,稍等 bullet 列表！！！,knowledge,v3,2026-06-07T04:13:00+08:00,需人工复查
u0601,email,然后然后 不超过200字 ～,default,v4,2026/06/07 04:14:00,错误写入，应移除
u0478,email,嗯 ```只给步骤``` ENDEND,long,v3,2026-06-07 04:15:00,错误写入，应移除
u0649,driver_update_entry,那个　允许少量 emoji <!-- cached -->,default,v0,2026-06-07 04:16:00,用户纠正
u0318,output_style,其实 驱动管理器,default,v4,2026-06-07 04:17:00,旧偏好
u0005,phone,我想想  【先结论后步骤】 ENDEND,knowledge,v5,2026/06/07 04:18,用户纠正
u0335,privacy_policy,呃 <p>三段式：背景、决定、待办</p> @@@,default,v5,2026/06/07 04:19:00,需人工复查
u0773,email,然后然后 先结论后步骤 ENDEND,knowledge,v2,2026/06/07 04:20,仅本次
u0130,search_scope,稍等 不保存测试手机号 #todo,short,v2,2026/06/07 04:21:00,用户纠正
u0599,driver_update_entry,[ASR]  简洁、少废话 @@@,knowledge,v4,2026年06月07日 04:22,错误写入，应移除
u0244,email,help: 驱动管理器 [draft],short,v3,2026-06-07 04:23:00,旧偏好
u0770,answer_style,麻烦 禁用 #todo,knowledge,v5,2026-06-07T04:24:00+08:00,用户纠正
u0511,emoji_policy,啊 user@example.com（口述）,default,v0,2026-06-07T04:25:00,需人工复查
u0055,meeting_minutes_format,其实 先结论后步骤 @@@,knowledge,v5,2026-06-07 04:26:00,需人工复查
u0659,privacy_policy,呃 先给结论，再给步骤 ～,default,v4,2026年06月07日 04:27,旧偏好
u0007,phone,"嗯  bullet 列表

<!--done--> 😅",long,v4,2026/06/07 04:28:00,仅本次
u0771,search_scope,那个 不超过200字 😅,short,v2,2026-06-07T04:29:00+08:00,仅本次
u0571,meeting_minutes_format,就是 办公软件/模板 ENDEND,knowledge,v5,2026-06-07T04:30:00,仅本次
u0208,privacy_policy,嗯 办公软件/模板（口述）,long,v3,2026-06-07 04:31:00,需人工复查
u0105,email,其实 禁用 #todo,knowledge,v2,2026/06/07 04:32,错误写入，应移除
u0534,email,呃 允许少量  emoji……,default,v1,2026-06-07T04:33:00+08:00,仅本次
u0661,emoji_policy,稍等 不保存测试手机号 😅,knowledge,v2,2026-06-07T04:34:00,需人工复查
u0525,privacy_policy,[ASR] <p>允许少量 emoji</p>（口述）,short,v5,2026-06-07T04:35:00,用户纠正
u0487,email,那个 仅本地知只库……,default,v3,2026/06/07 04:36:00,需人工复查
u0504,privacy_policy,啊 详细解释每一步原因,knowledge,v4,2026-06-07T04:37:00+08:00,用户纠正
u0361,meeting_minutes_format,啊　**先给结论，再给步骤**,long,v5,2026/06/07 04:38:00,仅本次
u0176,search_scope,[ASR] 系统更新 电话 13812345678！！！,knowledge,v0,2026-06-07T04:39:00,错误写入，应移除
u0248,email,稍等 13900001111 <!-- cached -->,short,v1,2026-06-07T04:40:00+08:00,错误写入，应移除
u0700,emoji_policy,麻烦 短句回复（口述）,long,v1,2026/06/07 04:41:00,仅本次
u0079,phone,稍等 短句回复 @@@,default,v5,2026-06-07T04:42:00,需人工复查
u0786,emoji_policy,我想想  <<<< 三段式：背景、决定、待办 >>>> ～,default,v2,2026-06-07 04:43:00,错误写入，应移除
u0712,meeting_minutes_format,那个 详细、带数据表格,knowledge,v5,2026-06-07T04:44:00+08:00,旧偏好
u0799,email,那个 允许少量  emoji（口述）,short,v3,2026年06月07日 04:45,仅本次
u0295,driver_update_entry,我想想 【仅本地知识库】！！！,default,v5,2026-06-07T04:46:00+08:00,仅本次
u0085,phone,其实 **bullet 列表** #todo,default,v4,2026-06-07T04:47:00+08:00,仅本次
u0349,email, 三段式：背景、决定、待办 @@@,default,v5,2026-06-07 04:48:00,旧偏好
u0171,output_style,呃 13900001111 😅,knowledge,v2,2026/06/07 04:49:00,用户纠正
u0067,email,"然后然后 bullet	列表
stdout: OK（口述）",long,v1,2026-06-07T04:50:00,需人工复查
u0269,driver_update_entry,啊 敏感信息只用于本轮工具调用 [draft],default,v4,2026/06/07 04:51,需人工复查
u0500,answer_style,麻烦 详细、带数据表格！！！,short,v3,2026-06-07 04:52:00,需人工复查
u0364,search_scope, bullet 列表 [draft],default,v0,2026/06/07 04:53:00,仅本次
u0443,search_scope,然后然后　先结论后步骤 ～,long,v2,2026/06/07 04:54:00,用户纠正
u0548,emoji_policy,麻烦 ```三段式：背景、决定、待办``` @@@,knowledge,v2,2026/06/07 04:55,用户纠正
u0664,privacy_policy,"啊 详细、带数据表格

<!--done--> ENDEND",long,v3,2026/06/07 04:56,旧偏好
u0384,driver_update_entry,稍等  三段式：背景、决定、待办,default,v1,2026-06-07T04:57:00,错误写入，应移除
u0762,output_style,然后然后  禁用 ENDEND,default,v3,2026-06-07T04:58:00,旧偏好
u0761,phone,[ASR] 不超过200字 @@@,long,v4,2026/06/07 04:59:00,需人工复查
u0705,phone,麻烦 祥细解释每一步原因 ～,long,v1,2026-06-07 05:00:00,需人工复查
u0400,driver_update_entry,啊 驱动管理器 @@@,long,v2,2026-06-07T05:01:00+08:00,错误写入，应移除
u0456,privacy_policy, 纯文本……,knowledge,v0,2026-06-07T05:02:00,用户纠正
u0336,meeting_minutes_format,其实 <<<< 系统更新 >>>> [draft],knowledge,v0,2026年06月07日 05:03,需人工复查
u0470,answer_style,我想想 其麟系统/驱动 ～,long,v2,2026/06/07 05:04,用户纠正
u0651,privacy_policy,那个 先结论后步骤 #todo,knowledge,v1,2026/06/07 05:05,旧偏好
u0505,answer_style,"啊 【纯文本】

<!--done--> <!-- cached -->",knowledge,v1,2026-06-07T05:06:00,错误写入，应移除
u0077,meeting_minutes_format,稍等 仅本地知识库 ～,short,v5,2026年06月07日 05:07,错误写入，应移除
u0306,driver_update_entry,[ASR]  ```bullet 列表``` ～,short,v4,2026/06/07 05:08:00,错误写入，应移除
u0618,phone,help: 13900001111 <!-- cached -->,long,v1,,错误写入，应移除
u0777,privacy_policy, ```详细、带数据表格```……,short,v0,2026/06/07 05:10:00,用户纠正
u0066,emoji_policy,[ASR] 允许少量　emoji #todo,long,v1,2026-06-07T05:11:00+08:00,需人工复查
u0795,output_style,[ASR] 不超过200字 #todo,short,v2,2026-06-07T05:12:00,错误写入，应移除
u0618,answer_style,  麒麟系统/驱动！！！,default,v5,2026-06-07T05:13:00+08:00,仅本次
u0726,output_style,help: 不保存测试手机号 #todo,long,v0,2026/06/07 05:14,错误写入，应移除
u0008,phone,我想想 <<<< 详细、带数据表格 >>>> @@@,default,v3,2026-06-07T05:15:00,用户纠正
u0418,email,"那个 纯文本
stdout: OK ～",long,v3,2026/06/07 05:16:00,用户纠正
u0636,output_style,然后然后 简洁、少废话……,short,v3,2026-06-07T05:17:00+08:00,旧偏好
u0049,answer_style,那个 只给步骤 ～,knowledge,v1,2026-06-07T05:18:00,仅本次
u0615,email,啊 纯文本……,knowledge,v1,2026-06-07T05:19:00+08:00,仅本次
u0398,emoji_policy,其实 允许少量 emoji,long,v2,2026/06/07 05:20:00,需人工复查
u0298,phone,啊 短句回复 [draft],knowledge,v4,2026/06/07 05:21,仅本次
u0315,privacy_policy,呃 详细、带数据表格 [draft],knowledge,v5,2026-06-07T05:22:00+08:00,仅本次
u0279,meeting_minutes_format,就是 <<<< 默认允许 >>>>！！！,long,v5,2026/06/07 05:23:00,旧偏好
u0755,answer_style,那个 bullet 列表 ～,default,v2,2026/06/07 05:24:00,仅本次
u0707,answer_style,[ASR] <<<< 不保存测试手机号 >>>> [draft],default,v1,2026/06/07 05:25:00,仅本次
u0680,meeting_minutes_format,[ASR]  办公软件/模板 <!-- cached -->,long,v4,2026/06/07 05:26:00,需人工复查
u0104,output_style,然后然后 13900001111 😅,default,v1,2026/06/07 05:27,仅本次
u0453,meeting_minutes_format,我想想 ```纯文本```（口述）,knowledge,v5,2026-06-07 05:28:00,仅本次
u0631,meeting_minutes_format,然后然后 不超过200字（口述）,knowledge,v2,2026年06月07日 05:29,旧偏好
u0008,meeting_minutes_format,help: 不保存测试手机号……,short,v4,2026-06-07 05:30:00,需人工复查
u0570,search_scope,啊 user@example.com ENDEND,long,v0,2026-06-07T05:31:00,错误写入，应移除
u0687,privacy_policy, bullet 列表 😅,default,v2,2026年06月07日 05:32,用户纠正
u0091,meeting_minutes_format,我想想 驱动管理器,knowledge,v0,2026/06/07 05:33,需人工复查
u0016,emoji_policy,就是 默认允许 @@@,default,v1,2026-06-07T05:34:00+08:00,仅本次
u0191,driver_update_entry,麻烦　先给结论，再给步骤 [draft],short,v5,2026/06/07 05:35,用户纠正
u0754,privacy_policy,就是 短句回复 @@@,default,v3,2026-06-07T05:36:00+08:00,用户纠正
u0576,phone,我想想 允许少量 emoji（口述）,knowledge,v4,2026-06-07T05:37:00,旧偏好
u0604,phone,"我想想　禁用
stdout: OK ENDEND",knowledge,v3,2026年06月07日 05:38,用户纠正
u0277,output_style," <<<< 短句回复 >>>>

<!--done--> <!-- cached -->",default,v2,2026-06-07T05:39:00+08:00,用户纠正
u0487,driver_update_entry,就是 系统更新 ～,default,v1,2026-06-07T05:40:00+08:00,旧偏好
u0492,meeting_minutes_format,呃 短句回复 #todo,long,v5,2026/06/07 05:41,用户纠正
u0346,email,那个 系统更新 @@@,knowledge,v2,2026年06月07日 05:42,需人工复查
u0331,driver_update_entry,麻烦  只给步骤 😅,short,v3,2026/06/07 05:43:00,仅本次
u0552,email,稍等 详细、带数据表格 @@@,default,v2,2026-06-07 05:44:00,用户纠正
u0043,output_style,麻烦 先给结论，再给步骤 😅,default,v1,2026/06/07 05:45,旧偏好
u0350,answer_style,然后然后　先结论后步骤 [draft],knowledge,v3,2026-06-07T05:46:00,错误写入，应移除
u0076,meeting_minutes_format, 祥细、带数据表格,long,v5,2026/06/07 05:47,旧偏好
u0389,answer_style,然后然后　详细解释每一步原因 电话 13688889999 😅,default,v5,2026-06-07 05:48:00,需人工复查
u0597,emoji_policy,麻烦 13900001111 ～,short,v0,2026/06/07 05:49,用户纠正
u0018,email,就是 user@example.com [draft],default,v2,2026-06-07 05:50:00,错误写入，应移除
u0655,emoji_policy,"  先结论后步骤

<!--done--> 😅",knowledge,v0,2026-06-07T05:51:00,错误写入，应移除
u0745,meeting_minutes_format,然后然后 仅本地知识库 [draft],knowledge,v4,2026/06/07 05:52,仅本次
u0372,phone,就是 只给步骤 ～,knowledge,v0,2026-06-07T05:53:00+08:00,仅本次
u0063,meeting_minutes_format,我想想 先给结论，再给步骤 😅,long,v1,2026-06-07 05:54:00,用户纠正
u0038,driver_update_entry,稍等 简洁、少废话 @@@,long,v3,2026/06/07 05:55,用户纠正
u0230,driver_update_entry,我想想 其麟系统/驱动（口述）,short,v3,2026/06/07 05:56:00,需人工复查
u0463,email,那个  user@example.com ENDEND,default,v0,2026-06-07 05:57:00,仅本次
u0561,phone,麻烦 bullet 列表 #todo,default,v5,2026/06/07 05:58,需人工复查
u0176,answer_style,啊 13900001111……,default,v5,2026-06-07T05:59:00,用户纠正
u0695,emoji_policy,嗯 不保存测试手机号！！！,short,v0,2026年06月07日 06:00,错误写入，应移除
u0092,phone,[ASR] 祥细、带数据表格 [draft],knowledge,v2,2026-06-07T06:01:00,需人工复查
u0197,email,啊 先给结论，再给步骤,knowledge,v5,2026-06-07T06:02:00+08:00,仅本次
u0498,phone,就是  仅本地知识库（口述）,default,v4,2026/06/07 06:03,需人工复查
u0056,emoji_policy,啊 仅本地知识库 [draft],knowledge,v1,2026-06-07T06:04:00+08:00,错误写入，应移除
u0530,meeting_minutes_format,麻烦 驱动管理器 😅,default,v2,2026/06/07 06:05:00,仅本次
u0796,phone,然后然后 其麟系统/驱动 @@@,knowledge,v5,2026/06/07 06:06:00,旧偏好
u0416,output_style,啊 详细、带数据表格 ～,short,v1,2026-06-07 06:07:00,用户纠正
u0313,output_style,我想想 **其麟系统/驱动** #todo,default,v1,2026-06-07T06:08:00,错误写入，应移除
u0746,meeting_minutes_format,然后然后 【user@example.com】 ～,long,v3,2026-06-07 06:09:00,错误写入，应移除
u0590,phone,呃 详细解释每一步原因 <!-- cached -->,long,v1,2026-06-07 06:10:00,旧偏好
u0602,email,help:　**user@example.com**,short,v1,2026/06/07 06:11,旧偏好
u0715,meeting_minutes_format,然后然后 默认允许 [draft],long,v0,2026年06月07日 06:12,仅本次
u0692,meeting_minutes_format,嗯 user@example.com <!-- cached -->,default,v5,2026/06/07 06:13,用户纠正
u0401,privacy_policy,就是 <<<< 系统更新 >>>>……,knowledge,v1,2026/06/07 06:14:00,错误写入，应移除
u0383,email,就是 详细、带数据表格,default,v1,2026-06-07T06:15:00,错误写入，应移除
u0409,privacy_policy,其实 敏感信息只用于本轮工具调用！！！,short,v5,2026-06-07T06:16:00+08:00,需人工复查
u0263,emoji_policy,嗯　短句回复 ENDEND,knowledge,v4,2026年06月07日 06:17,错误写入，应移除
u0773,emoji_policy,啊 仅本地知只库 [draft],long,v1,2026/06/07 06:18:00,用户纠正
u0799,privacy_policy,  办公软件/模板 😅,long,v0,2026-06-07T06:19:00,仅本次
u0460,driver_update_entry,[ASR] 先结论后步骤 [draft],short,v1,2026/06/07 06:20:00,错误写入，应移除
u0648,phone,嗯　详细解释每一步原因 #todo,short,v3,2026-06-07T06:21:00,用户纠正
u0314,email,"help: 短句回复
stdout: OK 😅",knowledge,v1,2026/06/07 06:22:00,需人工复查
u0334,phone,啊  办公软件/模板 [draft],long,v5,2026/06/07 06:23:00,旧偏好
u0216,meeting_minutes_format,那个 **user@example.com**（口述）,default,v5,2026年06月07日 06:24,需人工复查
u0013,output_style,我想想 【驱动管理器】 电话 13688889999 ～,knowledge,v4,2026年06月07日 06:25,用户纠正
u0515,emoji_policy,[ASR] 三段式：背景、决定、待办……,long,v1,2026/06/07 06:26:00,旧偏好
u0583,output_style,稍等　驱动管理器 <!-- cached -->,long,v2,2026年06月07日 06:27,旧偏好
u0615,meeting_minutes_format,[ASR] 先给结论，再给步骤 ～,default,v2,2026/06/07 06:28,旧偏好
u0450,driver_update_entry,就是 短句回复 ENDEND,short,v0,2026年06月07日 06:29,用户纠正
u0213,email,help: bullet 列表,default,v5,2026/06/07 06:30,仅本次
u0549,output_style,啊 不超过200字 [draft],default,v0,2026-06-07T06:31:00+08:00,用户纠正
u0424,search_scope,稍等 不超过200字 😅,knowledge,v5,2026-06-07T06:32:00,错误写入，应移除
u0692,email,help:　bullet 列表……,default,v2,2026-06-07 06:33:00,错误写入，应移除
u0263,phone,其实 13900001111 ENDEND,long,v2,2026-06-07 06:34:00,仅本次
u0562,driver_update_entry,然后然后 <<<< 允许少量 emoji >>>>,knowledge,v1,2026-06-07T06:35:00,仅本次
u0695,phone,help: 先给结论，再给步骤……,default,v2,2026/06/07 06:36,旧偏好
u0230,privacy_policy,那个 短句回复 ～,default,v2,2026-06-07T06:37:00+08:00,需人工复查
u0074,meeting_minutes_format,嗯 简洁、少废话 [draft],long,v4,2026-06-07T06:38:00,错误写入，应移除
