pref_id,uid,pref_key,pref_value,version,note
P-D04-02172,u0089,search_scope,help: 仅本地知识库,v4,仅本次例外
P-D04-02173,u0011,search_scope,那个 办公软件/模板 ～,v3,仅本次例外
P-D04-02174,u0145,meeting_minutes_format,[ASR] 三段式：背景、决定、待办！！！,v0,管理员导入旧偏好
P-D04-02175,u0614,meeting_minutes_format,那个 三段式：背景、决定、待办 ENDEND,v0,用户纠正
P-D04-02176,u0069,output_style,我想想 ```先结论后步骤```！！！,v0,重复记录
P-D04-02177,u0737,answer_style,嗯  先给结论，再给步骤（口述）,v2,用户纠正
P-D04-02178,u0684,privacy_policy,稍等 不保存测试手机号 <!-- cached -->,v2,用户纠正
P-D04-02179,u0326,output_style,嗯  简洁、少废话……,v3,仅本次例外
P-D04-02180,u0035,privacy_policy,呃 不保存测试手机号 #todo,v0,重复记录
P-D04-02181,u0130,privacy_policy,就是  不保存测试手机号 ～,v4,仅本次例外
P-D04-02182,u0100,meeting_minutes_format,我想想 三段式：背景、决定、待办,v2,管理员导入旧偏好
P-D04-02183,u0225,search_scope,就是 奇麟系统/驱动 @@@,v2,用户明确表达
P-D04-02184,u0085,answer_style,嗯 短句回复 ～,v0,管理员导入旧偏好
P-D04-02185,u0103,emoji_policy,我想想 纯文本……,v0,用户明确表达
P-D04-02186,u0484,meeting_minutes_format,help: <<<< 不超过200字 >>>>……,v0,用户明确表达
P-D04-02187,u0654,answer_style,那个 详细解释每一步原因！！！,v0,用户纠正
P-D04-02188,u0375,emoji_policy,呃 纯文本 [draft],v0,重复记录
P-D04-02189,u0766,privacy_policy,其实 不保存测试手机号……,v3,管理员导入旧偏好
P-D04-02190,u0797,privacy_policy,呃 敏感信息只用于本轮工具调用 <!-- cached -->,v1,重复记录
P-D04-02191,u0289,emoji_policy, 禁用 😅,v1,用户明确表达
P-D04-02192,u0256,output_style,就是 先结论后步骤 @@@,v0,用户纠正
P-D04-02193,u0022,privacy_policy,那个 敏感信息只用于本轮工具调用 😅,v1,仅本次例外
P-D04-02194,u0786,search_scope, 其麟系统/驱动 <!-- cached -->,v3,用户纠正
P-D04-02195,u0654,output_style,就是 祥细、带数据表格 电话 13900001111 ENDEND,v2,用户明确表达
P-D04-02196,u0060,emoji_policy,"其实 <p>允许少量	emoji</p>
cache=false #todo",v3,用户纠正
P-D04-02197,u0046,search_scope,然后然后　麒麟系统/驱动！！！,v3,管理员导入旧偏好
P-D04-02198,u0388,output_style,[ASR] 详细、带数据表格,v4,用户明确表达
P-D04-02199,u0494,emoji_policy,[ASR]　**禁用**（口述）,v4,重复记录
P-D04-02200,u0468,emoji_policy,呃  纯文本 ENDEND,v0,仅本次例外
P-D04-02201,u0262,meeting_minutes_format,[ASR] 不超过200字,v2,用户纠正
P-D04-02202,u0264,privacy_policy, 不保存测试手机号 ～,v1,重复记录
P-D04-02203,u0682,search_scope,啊 麒麟系统/驱动 #todo,v3,管理员导入旧偏好
P-D04-02204,u0546,search_scope,[ASR] 仅本地知识库 #todo,v0,用户明确表达
P-D04-02205,u0348,answer_style,就是 短句回复 ENDEND,v1,用户纠正
P-D04-02206,u0206,privacy_policy,然后然后 敏感信息只用于本轮工具调用 #todo,v3,用户纠正
P-D04-02207,u0030,privacy_policy,其实 **不保存测试手机号** <!-- cached -->,v0,管理员导入旧偏好
P-D04-02208,u0053,answer_style,呃 短句回复 #todo,v2,重复记录
P-D04-02209,u0230,search_scope,help: 办公软件/模板 @@@,v1,管理员导入旧偏好
P-D04-02210,u0312,answer_style,稍等 短句回复 <!-- cached -->,v1,用户纠正
P-D04-02211,u0228,meeting_minutes_format,就是 三段式：背景、决定、待办……,v3,管理员导入旧偏好
P-D04-02212,u0407,privacy_policy,  <<<< 敏感信息只用于本轮工具调用 >>>> [draft],v2,用户纠正
P-D04-02213,u0136,privacy_policy,嗯 不保存测试手机号 😅,v2,仅本次例外
P-D04-02214,u0279,meeting_minutes_format,呃 三段式：背景、决定、待办 😅,v0,重复记录
P-D04-02215,u0634,search_scope,嗯 麒麟系统/驱动,v4,重复记录
P-D04-02216,u0510,output_style,help: 只给步骤,v3,管理员导入旧偏好
P-D04-02217,u0753,search_scope,那个 仅本地知识库 <!-- cached -->,v4,用户明确表达
P-D04-02218,u0333,meeting_minutes_format,就是　<p>三段式：背景、决定、待办</p>……,v4,管理员导入旧偏好
P-D04-02219,u0254,answer_style,啊 详细解释每一步原因 电话 13688889999 @@@,v2,用户纠正
P-D04-02220,u0151,search_scope,啊 其麟系统/驱动 #todo,v3,用户纠正
P-D04-02221,u0299,privacy_policy,[ASR] 不保存测试手机号……,v3,重复记录
P-D04-02222,u0021,search_scope,就是 **麒麟系统/驱动** #todo,v3,重复记录
P-D04-02223,,output_style,其实 简洁、少废话 ENDEND,v0,用户明确表达
P-D04-02224,u0310,answer_style,稍等 先给结论，再给步骤 电话 13688889999 <!-- cached -->,v1,仅本次例外
P-D04-02225,u0509,emoji_policy,麻烦 禁用 #todo,v2,管理员导入旧偏好
P-D04-02226,u0071,answer_style,然后然后 详细解释每一步原因！！！,v0,管理员导入旧偏好
P-D04-02227,u0763,output_style,其实 先结论后步骤（口述）,v0,重复记录
P-D04-02228,u0660,privacy_policy,"其实  不保存测试手机号

<!--done--> [draft]",v3,重复记录
P-D04-02229,u0282,meeting_minutes_format,help: bullet 列表,v3,管理员导入旧偏好
P-D04-02230,u0148,privacy_policy,嗯 敏感信息只用于本轮工具调用 #todo,v1,管理员导入旧偏好
P-D04-02231,u0446,emoji_policy,啊 禁用,v3,用户纠正
P-D04-02232,u0394,meeting_minutes_format,[ASR] 不超过200字 [draft],v0,用户纠正
P-D04-02233,u0583,answer_style,麻烦 先给结论，再给步骤 ENDEND,v4,用户纠正
P-D04-02234,u0489,meeting_minutes_format,呃 三段式：背景、决定、待办 #todo,v3,用户纠正
P-D04-02235,u0216,output_style,[ASR] 详细、带数据表格,v1,管理员导入旧偏好
P-D04-02236,u0175,privacy_policy,然后然后　敏感信息只用于本轮工具调用 <!-- cached -->,v4,用户纠正
P-D04-02237,u0342,privacy_policy, 敏感信息只用于本轮工具调用 ～,v0,仅本次例外
P-D04-02238,u0033,search_scope,"啊 麒麟系统/驱动

<!--done--> @@@",v0,用户纠正
P-D04-02239,u0575,search_scope,就是 仅本地知识库 ENDEND,v4,仅本次例外
P-D04-02240,u0703,emoji_policy,就是  禁用 #todo,v3,用户纠正
P-D04-02241,,privacy_policy,"其实 不保存测试手机号
cache=false（口述）",v0,仅本次例外
P-D04-02242,u0534,output_style,就是 <<<< 先结论后步骤 >>>>！！！,v0,管理员导入旧偏好
P-D04-02243,u0153,search_scope,嗯 【仅本地知只库】 <!-- cached -->,v4,用户纠正
P-D04-02244,u0090,privacy_policy,稍等 敏感信息只用于本轮工具调用！！！,v1,管理员导入旧偏好
P-D04-02245,u0384,emoji_policy,就是 允许少量 emoji……,v1,用户纠正
P-D04-02246,u0781,emoji_policy,就是 纯文本 #todo,v2,重复记录
P-D04-02247,u0404,meeting_minutes_format,啊 不超过200字 😅,v3,用户纠正
P-D04-02248,u0456,output_style,那个 详细、带数据表格 <!-- cached -->,v3,用户纠正
P-D04-02249,u0083,answer_style,那个 短句回复 #todo,v3,用户纠正
P-D04-02250,u0393,output_style,其实 先结论后步骤 [draft],v0,重复记录
P-D04-02251,u0321,privacy_policy,然后然后　<<<< 敏感信息只用于本轮工具调用 >>>> #todo,v0,管理员导入旧偏好
P-D04-02252,u0217,answer_style,啊　短句回复 😅,v4,仅本次例外
P-D04-02253,u0666,privacy_policy,稍等  不保存测试手机号！！！,v3,重复记录
P-D04-02254,u0374,search_scope,help: 办公软件/模板（口述）,v2,用户纠正
P-D04-02255,u0248,search_scope,嗯 <<<< 仅本地知识库 >>>>,v0,仅本次例外
P-D04-02256,u0022,privacy_policy,就是　不保存测试手机号 #todo,v0,用户明确表达
P-D04-02257,u0565,privacy_policy,其实 【敏感信息只用于本轮工具调用】 <!-- cached -->,v4,用户纠正
P-D04-02258,u0066,privacy_policy,  <p>敏感信息只用于本轮工具调用</p> ENDEND,v0,管理员导入旧偏好
P-D04-02259,u0514,emoji_policy,麻烦 纯文本 @@@,v1,用户明确表达
P-D04-02260,u0326,search_scope,那个  办公软件/模板……,v0,仅本次例外
P-D04-02261,u0774,meeting_minutes_format,  <p>三段式：背景、决定、待办</p> ～,v2,仅本次例外
P-D04-02262,u0383,output_style, 只给步骤 @@@,v0,用户纠正
P-D04-02263,u0679,privacy_policy,呃　不保存测试手机号 <!-- cached -->,v1,仅本次例外
P-D04-02264,u0583,meeting_minutes_format,我想想 **bullet 列表** 😅,v1,管理员导入旧偏好
P-D04-02265,u0691,output_style,[ASR] 先结论后步骤！！！,v3,用户纠正
P-D04-02266,u0044,privacy_policy,嗯 不保存测试手机号（口述）,v1,管理员导入旧偏好
P-D04-02267,u0193,meeting_minutes_format,[ASR]  不超过200字 [draft],v4,仅本次例外
P-D04-02268,u0693,output_style,其实 先结论后步骤（口述）,v2,管理员导入旧偏好
P-D04-02269,u0261,privacy_policy,呃 不保存测试手机号（口述）,v3,重复记录
P-D04-02270,u0704,meeting_minutes_format,那个 bullet 列表 #todo,v3,用户纠正
P-D04-02271,u0519,search_scope,我想想 仅本地知只库 [draft],v0,重复记录
P-D04-02272,u0747,output_style,其实  先结论后步骤 <!-- cached -->,v2,重复记录
P-D04-02273,u0383,output_style,啊  【简洁、少废话】 #todo,v4,重复记录
P-D04-02274,u0406,output_style,呃 <<<< 祥细、带数据表格 >>>>！！！,v3,用户纠正
P-D04-02275,u0653,output_style,help: 只给步骤 ～,v3,仅本次例外
P-D04-02276,u0300,search_scope,help: ```办公软件/模板``` <!-- cached -->,v1,管理员导入旧偏好
P-D04-02277,u0207,output_style, 简洁、少废话 <!-- cached -->,v2,重复记录
P-D04-02278,u0250,search_scope,那个 奇麟系统/驱动 ～,v3,管理员导入旧偏好
P-D04-02279,u0183,emoji_policy,help: 允许少量 emoji [draft],v2,用户明确表达
P-D04-02280,u0177,search_scope,那个 仅本地知只库！！！,v2,仅本次例外
P-D04-02281,u0727,output_style,那个  祥细、带数据表格！！！,v0,用户明确表达
P-D04-02282,u0691,privacy_policy,呃 不保存测试手机号（口述）,v0,管理员导入旧偏好
P-D04-02283,u0171,privacy_policy, 不保存测试手机号 😅,v0,仅本次例外
P-D04-02284,u0295,meeting_minutes_format,help:  三段式：背景、决定、待办！！！,v4,管理员导入旧偏好
P-D04-02285,u0449,output_style,help: 只给步骤,v0,重复记录
P-D04-02286,u0184,meeting_minutes_format,麻烦 三段式：背景、决定、待办 <!-- cached -->,v0,用户明确表达
P-D04-02287,u0777,search_scope,其实 办公软件/模板（口述）,v1,仅本次例外
P-D04-02288,u0313,privacy_policy,[ASR] 敏感信息只用于本轮工具调用！！！,v0,用户纠正
P-D04-02289,u0391,meeting_minutes_format," 三段式：背景、决定、待办
stdout: OK 邮箱 user69@example.com #todo",v4,重复记录
P-D04-02290,u0043,answer_style,麻烦 详细解释每一步原因 <!-- cached -->,v3,用户明确表达
P-D04-02291,u0735,output_style,其实 先结论后步骤 ～,v1,重复记录
P-D04-02292,u0303,meeting_minutes_format,稍等 三段式：背景、决定、待办（口述）,v2,重复记录
P-D04-02293,u0784,emoji_policy,help:  默认允许 #todo,v2,用户明确表达
P-D04-02294,u0513,answer_style,　短句回复,v2,用户明确表达
P-D04-02295,u0224,answer_style,嗯 先给结论，再给步骤 @@@,v4,管理员导入旧偏好
P-D04-02296,u0132,meeting_minutes_format,help: 不超过200字（口述）,v1,用户明确表达
P-D04-02297,u0592,emoji_policy,　默认允许……,v3,用户纠正
P-D04-02298,u0577,answer_style,嗯 短句回复 @@@,v3,用户纠正
P-D04-02299,u0268,meeting_minutes_format,啊 【bullet 列表】……,v2,用户纠正
P-D04-02300,u0137,output_style,稍等 只给步骤 ～,v4,用户纠正
P-D04-02301,u0773,emoji_policy,啊 纯文本（口述）,v0,用户纠正
P-D04-02302,u0401,answer_style,嗯  详细解释每一步原因……,v1,仅本次例外
P-D04-02303,u0159,meeting_minutes_format,嗯 <p>不超过200字</p> #todo,v2,重复记录
P-D04-02304,u0442,search_scope,help:  麒麟系统/驱动 😅,v1,管理员导入旧偏好
P-D04-02305,u0460,output_style,那个 <<<< 只给步骤 >>>>……,v4,仅本次例外
P-D04-02306,u0753,meeting_minutes_format,那个 <<<< bullet 列表 >>>>……,v1,管理员导入旧偏好
P-D04-02307,u0231,emoji_policy, <<<< 允许少量 emoji >>>> ～,v0,用户纠正
P-D04-02308,u0785,answer_style,[ASR] 详细解释每一步原因 😅,v2,管理员导入旧偏好
P-D04-02309,u0638,output_style,help: **先结论后步骤** 😅,v3,用户纠正
P-D04-02310,u0581,search_scope,稍等 办公软件/模板 ENDEND,v3,重复记录
P-D04-02311,u0440,privacy_policy,然后然后  不保存测试手机号！！！,v0,用户纠正
P-D04-02312,u0781,emoji_policy,[ASR] 默认允许 <!-- cached -->,v0,用户纠正
P-D04-02313,u0354,privacy_policy,然后然后 不保存测试手机号 [draft],v4,重复记录
P-D04-02314,u0026,privacy_policy,然后然后 敏感信息只用于本轮工具调用 <!-- cached -->,v0,用户明确表达
P-D04-02315,u0157,search_scope,嗯 ```麒麟系统/驱动``` ～,v3,重复记录
P-D04-02316,u0728,emoji_policy,其实 纯文本 ENDEND,v2,管理员导入旧偏好
P-D04-02317,u0287,answer_style,然后然后 先给结论，再给步骤 [draft],v1,用户明确表达
P-D04-02318,u0576,privacy_policy,然后然后  敏感信息只用于本轮工具调用 @@@,v0,重复记录
P-D04-02319,u0067,emoji_policy,我想想 <<<<　纯文本　>>>>（口述）,v0,管理员导入旧偏好
P-D04-02320,u0227,emoji_policy,稍等 默认允许 😅,v3,用户明确表达
P-D04-02321,u0797,meeting_minutes_format,其实 不超过200字 ～,v4,仅本次例外
P-D04-02322,u0256,output_style,啊 只给步骤 <!-- cached -->,v1,仅本次例外
P-D04-02323,,emoji_policy,啊 允许少量 emoji！！！,v4,重复记录
P-D04-02324,u0424,privacy_policy,我想想 不保存测试手机号 @@@,v1,用户纠正
P-D04-02325,u0610,search_scope,呃 办公软件/模板,v3,仅本次例外
P-D04-02326,u0675,answer_style,　祥细解释每一步原因！！！,v0,用户明确表达
P-D04-02327,u0664,answer_style,我想想 先给结论，再给步骤,v2,用户明确表达
P-D04-02328,u0041,privacy_policy,其实 不保存测试手机号 <!-- cached -->,v3,用户明确表达
P-D04-02329,u0745,privacy_policy,那个 敏感信息只用于本轮工具调用 😅,v4,重复记录
P-D04-02330,u0037,search_scope,就是 麒麟系统/驱动,v3,重复记录
P-D04-02331,u0648,output_style, 【详细、带数据表格】,v2,用户明确表达
P-D04-02332,u0216,search_scope,其实 办公软件/模板 @@@,v4,管理员导入旧偏好
P-D04-02333,u0589,emoji_policy,help: 允许少量 emoji [draft],v4,管理员导入旧偏好
P-D04-02334,u0782,meeting_minutes_format,那个 bullet 列表 #todo,v1,重复记录
P-D04-02335,u0021,meeting_minutes_format,[ASR] <<<< bullet 列表 >>>> #todo,v0,仅本次例外
P-D04-02336,,privacy_policy,然后然后 敏感信息只用于本轮工具调用（口述）,v0,管理员导入旧偏好
P-D04-02337,u0677,meeting_minutes_format, 不超过200字 😅,v1,管理员导入旧偏好
P-D04-02338,u0611,search_scope,[ASR] 麒麟系統系统/驱动！！！,v0,用户明确表达
P-D04-02339,u0244,meeting_minutes_format,"嗯 bullet	列表
stdout: OK ENDEND",v4,用户明确表达
P-D04-02340,u0669,meeting_minutes_format,稍等  bullet 列表 @@@,v4,仅本次例外
P-D04-02341,u0445,meeting_minutes_format,其实 不超过200字 <!-- cached -->,v1,仅本次例外
P-D04-02342,u0209,output_style,我想想  只给步骤 @@@,v4,重复记录
P-D04-02343,u0246,emoji_policy,麻烦　纯文本 😅,v1,用户明确表达
P-D04-02344,u0509,search_scope,麻烦 办公软件/模板（口述）,v2,仅本次例外
P-D04-02345,u0477,emoji_policy,呃 禁用 😅,v0,用户明确表达
P-D04-02346,u0399,answer_style,"我想想 短句回复

<!--done--> <!-- cached -->",v0,用户明确表达
P-D04-02347,u0155,meeting_minutes_format,然后然后 bullet 列表 ～,v2,重复记录
P-D04-02348,u0214,answer_style,[ASR] 祥细解释每一步原因 ～,v1,重复记录
P-D04-02349,u0080,privacy_policy,啊 <<<< 敏感信息只用于本轮工具调用 >>>> <!-- cached -->,v4,用户明确表达
P-D04-02350,u0040,output_style,"其实 【只给步骤】

<!--done--> ENDEND",v2,用户明确表达
P-D04-02351,u0129,output_style,嗯 先结论后步骤 #todo,v3,用户明确表达
P-D04-02352,u0634,privacy_policy,"[ASR] 敏感信息只用于本轮工具调用
stdout: OK 😅",v4,管理员导入旧偏好
P-D04-02353,u0174,search_scope,那个 办公软件/模板！！！,v1,用户纠正
P-D04-02354,u0390,output_style,那个 简洁、少废话,v1,重复记录
P-D04-02355,u0479,output_style, 简洁、少废话 😅,v1,重复记录
P-D04-02356,u0395,meeting_minutes_format,呃 三段式：背景、决定、待办！！！,v0,重复记录
P-D04-02357,u0389,output_style,　只给步骤,v1,用户纠正
P-D04-02358,u0320,emoji_policy,就是 默认允许 ENDEND,v4,用户明确表达
P-D04-02359,u0140,answer_style,  详细解释每一步原因 @@@,v2,仅本次例外
P-D04-02360,u0555,answer_style,就是 先给结论，再给步骤,v2,用户纠正
P-D04-02361,u0339,privacy_policy,help: 不保存测试手机号 [draft],v3,管理员导入旧偏好
